artist_name,title,duration
Alice,"Summer On A Solitary Beach (2005 Digital Remaster)",275.30404
"Al Hirt",Tansy,145.97179
"Ariel Abshire","I Didn't Know People Could Do That",199.05261
Adversus,"Stille atmet leise Nacht",56.89424
"Amaswazi Emvelo","Siwuhambile Umhalaba",285.85751
"Alice In Chains","Bleed The Freak",275.61751
"Aaron Neville","Can't Stop My Heart From Loving You (The Rain Song)",256.31302
"Austin Collins","Out Loud",346.48771
"A Different Breed of Killer","Dismantle The Architect [The Meeting]",206.39302
"At The Gates","World Of Lies",215.53587
"Az Yet","Through My Heart",226.55955
"Alberto Cortez","Las Palmeras",226.35057
"Abrar - Ul - Haq","Wan Kutia",397.19138
"Alain Leprest_ François Lemonnier",Goya,160.07791
"Andy Snitzer","Some Quiet Place",278.5171
"Alan Hawkshaw","Action Replay",198.05995
"Arthur 'Big Boy' Crudup","That's Alright - Re-Recording",140.25098
"Akon / Lil Wayne / Young Jeezy","I'm So Paid",266.68363
"Alain Bashung","Blue Eyes Crying In The Rain",133.79873
"Alarm Will Sound","Dessert Search for Techno Baklava",172.87791
"Alphonse Mouzon","Space Invadors",247.19628
Angy,"10.000 Razones",180.03546
"AWOL One",Planets,202.55302
"Andrea Centazzo_ Marco Capelli_ Hideki Kato","Movement I",318.79791
"Andy & Lucas","Solamente Pido",219.03628
"Ann Nesby","I'm Getting Ready",195.16036
"Alfredo Gutiérrez","Dime Por Que?",148.61016
"Agent Steel","Bleed Forever",339.51302
"Audio Adrenaline","We're A Band (Live Bootleg Album Version)",250.48771
"Art Tatum","Gone with the wind",171.78077
"Angel Romero","Elogio de la guitarra: III.     Allegro - Più allegro",304.09098
"Arc Angels","Crave and Wonder (Studio Version)",310.02077
"Air Miami","Airplane Rider (demo no.1)",118.33424
"Angèle Dubeau & La Pietà","Chariots of Fire (Vangelis)",233.11628
"Andy Andy","Ya No Te Creo Nada",197.85098
"Aleks Syntek","Tu Huella En La Historia (2002 Digital Remaster)",239.75138
A.Human,"Why Do I Try",141.00853
"Alison Krauss","Dark Skies",140.77342
Ark,Wagon,278.12526
"Ann Rabson","Struttin' My Stuff",197.95546
"Andrew Lipke","Stick By You (Album Version)",230.922
"Antonio Koudele","SONREÍR",273.97179
Aftermath,"Reflecting Pictures",342.38649
"Aceituna sin hueso","Como El Silencio Que Mata (Kpitán House Mix)",241.03138
"A Day To Remember","The Plot To Bomb The Panhandle [Live at The Capitol]",268.35546
Ahleuchatistas,"Before The Law",192.07791
"Alessi's Ark",Hummingbird,292.51873
"Army Navy","Golden Pony",323.81342
"Ac Acoustics","King Dick",265.35138
"Anita O'Day","Are You Livin' Old Man?",156.31628
"Archie Roach","Give Unto Caesar",252.96934
"Abandin All Hope","Liars And Deceivers",134.37342
"Arthur Fiedler","It Might As Well Be Spring",148.92363
"Afel Bocoum",Niger,290.24608
Adema,Chel,222.06649
"Amel Larrieux","you're my thrill",215.58812
"Arma Blanca","Reflexion Bajo Un Flexo (Instrumental)",316.99546
"Afrika Bambaataa & The SoulSonic Force","For What It's Worth",393.87383
"A C Temple",Ulterior,238.41914
Accept,"Dogs On Leads",335.90812
"Angel Canales","Esta Es La Manera De Expresar Mi Sentimiento",284.70812
Aromabar,"Vision Of Delite Aromabar Mix",495.72526
"Alvino Rey And His Orchestra","Two Guitars",199.49669
Ashbrg,Efn4track,136.14975
"ARRESTED DEVELOPMENT","Mr Wendal (Hip Hop Drum Attack)",313.86077
"Across The Sun","The Ardent Optimist",285.36118
"A Mei","Guitar Interlude (2002 Concert Version)",208.63955
"Anita Bryant","I Can't Do It By Myself",144.40444
"Andrea Klas",Slowburn,254.61506
"Alicia Keys","Prelude To A Kiss",127.7122
"A Radio With Guts","Fatal Fatigue",167.6273
"Ariel Rot","Something Else",118.90893
"Archie Bell & The Drells","And the Beat Goes On",281.05098
"Alexandre Desplat & Aaron Zigman","The Funeral",161.67138
Anathallo,"Hanasakajijii (Four: A Great Wind_ More Ash)",284.39465
"Archie Bell and The Drells","You're Mine (LP Version)",221.17832
Assassin,"Esclave 2000",362.91873
"Au Pairs","What Kind Of Girl",214.77832
"Amy MacDonald",Run,228.67546
"Ann Hampton Callaway","Route 66",226.29832
"Alizée","Mademoiselle Juliette ""Potch & Easy Jay Remix",181.7073
"Albert Préjean","Parmi les fleurs",160.73098
"Andy Griffith","Medley: God Will Take Care Of You / Just A Little Talk With Jesus",228.28363
Avant,Reaction,232.202
"Alex Fong","Ai Qing Nian Hua",297.76934
"ALI WILSON & MATT SMALLWOOD",Samba,521.35138
Avantasia,"Devil In The Belfry",281.75628
"Alan Lomax","My Little John Henry",152.78975
Aden,Reverie,211.66975
"And You Will Know Us By The Trail Of Dead","Halcyon Days",395.93751
"Artie Shaw_ His Orchestra","I'll Remember April",195.18649
"Anonymous 4","Benedicamus domino",58.04363
"Art Zoyd","Alléluia",277.89016
Altar,"Hate Scenario",321.95873
"Asher D & Daddy Freddy","Ragamuffin Hip Hop",335.77751
"A.A. Bondy","False River",164.15302
"A Static Lullaby","Under Water Knife Fight",194.06322
"Alfred Newman","The Seven Year Itch (Main Title)",192.62649
"Aesthetic Perfection","The Great Depression",297.24689
"Alan Parsons","Sirius / Eye In The Sky",432.3522
"Aimee Mann","You Do",225.48853
Alcazar,"Don't You Want Me",213.7073
"Alvin Youngblood Hart","Electric Eel (Album Version)",314.09587
"Aretha Franklin","I'm Sitting On Top Of The World",160.41751
"Andrés Cepeda","Ya No Eres Tú",195.18649
"Alex D' Castro","Dios Ha Sido Bueno Conmigo",268.82567
"Adriana Calcanhotto","Orgulho De Um Sambista",293.66812
Aphrodesia,"Be Loved_ Be Heard",216.05832
"Adam F Featuring Dave And Pos From De La Soul And DV Alias Khryst","Time 4 Da True (Explicit) (Feat. Dave And Pos From De La Soul And DV Alias Khryst)",254.01424
"Abdel Aziz El Mubarak","Ah'laa Jarah",354.84689
"Anthony Davis","Suite for Another World (Lethe)",701.962
Artifacts,"The Interview (LP Version)",219.84608
Ayria,"Disease (Tractor Factor Boole mix)",272.09098
"Alex Bueno","Paso a Paso",240.45669
Amerie,"Got To Be There",181.62893
Ashanti,"Show You",210.36363
"Atomic Kitten","You Are (M*A*S*H Radio Mix)",207.49016
"Anton Dvorák","Symphonie Nr.9 Aus der Neuen Welt - Allegro con fuoco",687.3073
"Alanis Morissette","That I Would Be Good (Live/Unplugged Version)",253.98812
Alphaville,"The Other Side of You (Remix 1998)",284.31628
"Andrew Lloyd Webber",Beautiful,212.1922
Andrea,"Ti Porterò Con Me",304.97914
"Ari Shine","A Force of One",228.8322
Arsenal,"The Coming (André Kraml mix)",540.00281
"Annie Lennox;Steven Lipson","Take Me To The River",215.45751
"A Static Lullaby","The Turn",203.33669
"Asphalt Jungle",Kato,116.08771
"Andrew Duke","Brand Name Recognition",355.73506
Aerosmith,"Ain't Enough",297.9522
Argent,"Christmas For The Free",255.11138
"Ayumi Nakamura",Tomodachi,270.99383
"ANJA GARBAREK","André Running",62.53669
"Alex Party","Read My Lips",384.91383
"Ariel Cubillas","El tiempo y el árbol",246.5171
"Agnelli & Nelson",Embrace,463.75138
"Alfred Newman",Hosanna,111.38567
"Aimee Mann","That's Just What You Are",266.84036
"Allan Sherman","The Painless Dentist Song (Album Version)",163.26485
Aftermath,"Change Of Mood",460.43383
"Andrae Crouch","You Dont Have To Jump No Pews",260.28363
Atom,"Turn The Beat Around",188.18567
"Adam Faith","Someone Else's Baby",122.17424
"A Flock Of Seagulls","Nightmares (Interfaith Psi-Fix Remix)",299.85914
"Arthur Russell","Hop On Down",362.94485
"A Flock Of Seagulls",Telecommunication,151.71873
Azymuth,Folgada,308.79302
Aiden,"Die Romantic (Album Version)",220.78649
"Aphrodite's Child",Chakachak,961.72363
Atjazz,"I Forgot You (Ryo Kawahara Remix Instrumental)",499.46077
"Anal Cunt","Youre Pregnant So I Kicked You In The Stomach",29.72689
Apollonia,"Mismatch (Album Version)",310.41261
Annihilator,Striker,300.25098
"Amber Pacific","Fall Back Into My Life (TMNT Album Version)",215.97995
"Al Stewart","My Contemporaries (2007 Digital Remaster)",30.56281
"Arion with Monica Huggett and Claire Guimond","Concerto pour violon_ cordes et basse continue_ opus 10 no 1 en si bémol majeur: 1. Allegro ma non troppo",287.00689
Angels,"July In Water",313.18159
"As I Lay Dying",Parallels,297.40363
Ambrosia,"Livin' On My Own (Remastered LP Version)",279.43138
"Alexander V. Mogilco",LIHE-III,424.6722
"Alma Cogan","To Be Worthy Of You",182.12526
Akron/Family,"There's So Many Colors",491.07546
Anathema,Closer,377.83465
"Alain Caron","3 in 4",289.95873
Avain,"Haastattelu (interview)",46.75873
"Alceu Valenca","Papagaio Do Futuro / Coco Das Serras",283.55873
"Alex Pahlke","Ich bin frei",195.91791
AZ,"A-1 Performance",235.44118
Adrima,Discoland,365.76608
"Al Campbell","Take a Ride",171.38893
"Andrzej Piaseczny","Wolna Twoja wola",201.03791
Amaranto,"A Mi Babalao",300.59057
"Axis of Conversation","Christian Science",401.8673
"Art Tatum","Devil In the Moon",198.60853
"Alan Ginsberg",America,288.49587
"Archie Bronson Outfit","Cherry Lips",261.32853
Accessory,Lifepak,136.85506
"Ana Belén","Balancê",209.00526
"Asylum Street Spankers","Monkey Rag",222.92853
"Aes Dana",Haze,457.482
"Alanis Morissette","20/20 (Non-Album Track)",256.93995
"Alexander Kowalski","It's Been A Long Way",469.89016
"Aztec Two-Step",Hurry,294.79138
"Artefacts For Space Travel","power of the brain",161.27955
"Andy Conrad?","I've Gone Electric",218.04363
"Ananda Shankar","Mamata (Affection) (Album Version)",189.49179
"Andy Griffith","Opera Carmen (Digitally Remastered 93)",391.91465
"Axwell_ Ingrosso_ Angello_ Laidback Luke feat. Deborah Cox","Leave The World Behind",393.74322
"A Plus","No More Worries",196.10077
"Amit Shoham","Bring On The Funk",362.63138
"Azalia Snail","Escape Maker",150.93506
"Anal Cunt","Song 8",129.38404
"Andy & Lucas","Celos (Directo Cadiz)",239.77751
"All Natural","This Is How It Should Be Done",251.79383
Absu,"The Thrice Is Greatest To Ninningal",298.60526
"Al Campbell","Take These Shackles",210.65098
"Abigail Washburn","Song Of The Traveling Daughter",193.4624
"Andrey SOM",Freedom,445.36118
"Angel Canales_ Sabor","Ana Isaoco",384.1824
"At Vance","The Winner Takes It All",328.64608
Audience,"Have To Be Afraid",293.25016
"Ann Lee","Catches Your Love",218.04363
Apurimac,"Apopse thelo",247.84934
"Audio Two","Top Billin  (Acapella)",175.69914
"André Thivet","Le Brise Pieds (Folklore)",111.0722
"Anthony B","Burn Down Babylon",75.59791
"Articolo 31","Non Ce La Fai",31.99955
"As Tall As Lions","Sixes And Sevens",171.49342
Avani,Teardrops,263.73179
"Alesha Dixon","Let's Get Excited [Blame Remix Instrumental]",325.90322
"Andrey Kiritchenko","let oneself in",206.52363
Acen,"Trip II The Moon (Part 2: The Darkside) (Part 2: The Darkside)",376.2673
Alchemy,"Basin Street Blues",216.2673
"Andre Verchuren","Valse Des As",163.23873
"Archers Of Loaf","Slick Tracks and Bright Lights",326.76526
"Agents of Good Roots","Sultans Of Swing",417.2273
"Albert Hammond Jr","Bargain Of A Century",189.962
"Archie Bell and The Drells","You're Such A Beautiful Child",138.9971
"Alfredo Gutiérrez",Lupita,115.33016
"Adalberto Álvarez","Verdaderos soneros",279.82322
"Above & Beyond Feat. Zoe Johnston","No One On Earth",293.09342
"Alicia Keys featuring Tony! Toni! Toné! and Jermaine Paul",Diary,284.15955
"Asylum Street Spankers","Shadrach_ Meshach and Abednego",160.39138
AFI,"Kill Caustic",159.65995
"Amy MacDonald","Next Big Thing",210.75546
Arda,"Krylataya T`ma",186.72281
"At Vance","Seven Seas",376.29342
Abba,"Happy Hawaii",263.47057
Atheist,"Enthralled In Essence (Pre-Production Demo 8/90)",212.29669
"Alfredo Gutiérrez","La Negra",152.13669
Artifacts,"Return To Da Wrongside (LP Version)",269.63546
"Aaron Neville","I Can't Change The Way You Don't Feel",283.32363
Amorphis,Levitation,352.02567
"Aril Brikha","Leaving Me",619.88526
"April Wine","All Over Town",179.74812
Aloan,"Mute reality",317.41342
"Andrea Echeverri",Frases,269.92281
"Anna Abreu","Everywhere I Go",197.61587
"Another Level","That Girl Belongs To Me",201.76934
Anointed,"The Great I Am",188.73424
"Analogue Mindfield","Not A Man For Bettin'",455.91465
"Aram Quartet","Se Bruciasse La Città",185.41669
"Al Denson","Holy Love",329.35138
Aphrodesia,"Calling You",406.15138
"Antonis Remos","Anthropi Monahi",207.01995
"Al Denson","'Til It Shines",288.41751
"Alice Coltrane / Pharoah Sanders",Shiva-Loka,392.69832
"Arctic Monkeys","If You Found This It's Probably Too Late",92.42077
"At The Drive-In",Chanbara,179.25179
"Asylum Street Spankers","The Birthday Spanking Song",89.0771
"Ariel Pink's Haunted Graffiti","Immune to Emotion",157.3873
"A Global Threat","Everyone's Afraid (Album Version)",78.28853
Ayria,"Beta Complex",367.62077
AXL,"Terror Base Part 1",278.43873
Ayabie,"Rokugatsu Youka (8th. June)",256.73098
"Antonio Aguilar","La Higuera",148.6624
Antaeus,"Time (Ian's 5AM Mix)",344.39791
"Andy Yorke",Roses,205.94893
"Anne Savage","I Can't Hear Ya",415.81669
Amparanoia,Valkan-Mex,38.86975
"Alma Cogan","Mr. Taptoe",111.69914
"Adolf & The Piss Artists","Heroes? (Album Version)",137.32526
"Atomic Hooligan","Shine A Light",321.61914
"Alec Empire","Pussy Heroin",384.36526
"Avril Lavigne","I Will Be",239.67302
Audion,"Hot Air",507.71546
Aria,Viking,326.29506
"Anoushka Shankar","Raga Mishra Piloo (Live)",1136.74404
"A Girl A Gun A Ghost","Beware The Tales Of Scorpions",269.00853
"Arthur Russell","Another Thought (My Tiger_ My Timing)",341.002
"Articolo 31","Bestie Mutanti",251.32363
"Arturo Benedetti Michelangeli","Carnavale di Vienna_ Op. 26: V. Finale",301.84444
"A Perfect Circle","Sleeping Beauty",250.87955
"Anthony Johnson","Original Role Call",206.94159
Air,"Alpha Beta Gaga",278.46485
"Abdul Majeed Abdullah",Hodoua`,393.69098
Arabesque,"Give It Up",236.30322
"Aretha Franklin","The Fool On The Hill (This Girl's In Love With You Outtake)",208.71791
"Alex Kidd","Who's From LA?",309.99465
"At The Drive-In",Pickpocket,158.35383
"Alan Jackson","I'd Love You All Over Again",190.40608
"Agent Orange","Fire In The Rain (Album Version)",201.24689
"Alien Ant Farm",Attitude,297.87383
A.P.E.,"Ape Wit Me",194.53342
"Anal Cunt","Ha Ha Your Wife Left You",72.09751
"Adam Faith","My Last Wish",128.31302
Adele,"Hometown Glory (album)",271.22893
"Afghan Whigs",Neglekted,241.18812
"Abdul Majeed Abdullah",Tentezer,314.5922
"another day","Old Buds (Dub)",251.61098
"Al Denson","Alive In Us",273.57995
Alcazaba,"Vida loca",251.71546
"Andrew Bird","Way Out West (Album Version)",246.12526
"Adam Ant","Crackpot History And The Right To Lie",165.01506
"A Taste Of Honey","Boogie Oogie Oogie (Single Version 1)",220.26404
"Apache Indian / Anthony Red Rose","Magic Carpet",239.82975
"Atomic Rooster","All Across The Country",309.34159
"Allen Toussaint","Night People (Remastered LP Version)",260.5971
Arbon,"Ça arrive à tout le monde",251.42812
"Angus & Julia Stone","Jewels And Gold",262.42567
"Arthur Crudup","Mean Old `Frisco Blues",154.33098
Andrea,Playground,294.05995
"Against All Authority","Best Enemy",171.38893
"Alice In Chains","Got Me Wrong",299.98975
"Alkaline Trio","Lost And Rendered",202.55302
"Andy & Lucas","Aquellas Cartitas",266.65751
"Antonio Carlos Jobim","Agua De Beber",170.63138
Asphyx,"Countess Bathory (Venom cover)",204.43383
Audiosmog,"Dragostea Din Tei",207.3073
"Ace Cannon","Woman_ Woman",195.63057
"Azalia Snail","Key Witness",323.05587
Aufgehoben,"Doxa Caveat",303.69914
"Adam Ant","Place In The Country",181.9424
"Alejandro Escovedo",Wave,327.75791
"Asian Dub Foundation","Dhol Rinse",196.96281
"Alex del Amo","The Awakening",525.68771
Arcturus,"Raudt Og Svart",348.62975
"Adam Faith","Someone Else's Baby",124.76036
"Alice Cooper","It's Me",277.31546
"Alex Machacek","[ Sic ]",343.40526
"Acumen Nation","Queener (Untitled Mix)",178.99057
Adversus,"Dämon_ allzu tief in dir",474.01751
Audiotransparent,"Never Let Her Slip Away",158.71955
"Almanac Singers","Blow The Man Down",153.73016
Astroqueen,"Out of This World",247.11791
"Asta Kask","Än finns det hopp",166.3473
"A Global Threat","Until We Die (Album Version)",148.55791
Alabama,"Barefootin'",167.83628
A-Ha,"Manhattan Skyline - Live",348.02893
"Afrika Bambaataa","Shout It Out",382.48444
"Attic Lights","Never Get Sick Of The Sea",204.25098
"Alison Hinds","Roll it Gal",208.43057
"Angélique Kidjo - Peter Gabriel","Salala (Junior Vasquez Afroelectro Radio Edit)",219.48036
"Ammer - Einheit - Haage","Circe's Show",206.34077
Anberlin,"Dismantle.Repair (Acoustic)",273.57995
"Alex Chilton","I'mgonna make you mine",241.10975
"Alex Baroni","Bersaglio Mobile",211.59138
"Acoustic Alchemy","Coffee With Manni",169.1424
"Anibal Troilo y su Orquesta Tipica","A Bailar",160.91383
"Asha Puthli","The Devil Is Loose",243.01669
"Agent Steel",Infinity,308.45342
"Apollo 440","Tears Of The Gods",377.96526
"Arika Kane","Can't Be Without U",243.46077
"Alceu Valença","Perdeu O Cio",203.12771
"Amici Forever","Whisper of Angels",225.48853
"Abida Parveen","Tati Ro Ro Waat Niharan",565.91628
Audision,Aurora,380.39465
"Andre Hazes","Één Keer In M'n Leven",209.29261
"Agnetha Fältskog","Take Good Care Of Your Children",223.65995
"Antonio Vega","Ser Un Chaval",239.80363
"Andrea Bocelli","O Tannenbaum",257.64526
"Ariel Pink's Haunted Graffiti","Don't Think Twice (Love)",125.1522
"Androgyn Network","Brain surgery",305.29261
"Anna Domino","Always_ Always",272.69179
"Ambient Music Therapy","Metallic Chime Drone for Wellness",154.95791
Arrow!!!,Nu-Jakker,412.3424
"Allen Toussaint","Am I Expecting Too Much",170.762
Aswad,"Back To Africa",333.94893
"Across The Sky","Persistence (Album Version)",224.54812
Angy,"Baby One More Time",211.04281
"Andy Williams","Walk Hand In Hand",169.61261
"Amp Fiddler","Dreamin' (Radio Version)",189.57016
"Arne Heger","Du bist",201.74322
"Afrojack & The Partysquad","Drop Down (Do My Dance)",182.64771
"Alison Krauss / Union Station","Cloudy Days",200.01914
"Alex Chilton",Lies,242.18077
Aloan,"Always crying",275.43465
"André Thivet","La Catinou (Valse)",121.59955
"Al Duvall And Singing Sadie","Gloomy Sunday",196.0224
"Avenged Sevenfold","Shattered By Broken Dreams",426.13506
"Archie Shepp",Deja-Vu,241.08363
Agonoize,"Sick (Remix by Captive of Society (Sebastian Schleinitz))",304.87465
"Antonio Carlos Jobim","Zingaro (Album Version)",135.94077
"Arnaud Le Texier","Wild Quiche",471.14404
"Ana Cañas","Mandinga Não",216.78975
Ayo,"Where Will I Be",224.44363
"Alejandro Fernandez","Nadie Simplemente Nadie",224.522
"Au Revoir Simone","Another Likely Story",435.98322
"A Life Once Lost",Overwhelming,231.83628
A.T.P.,Serenata,119.09179
"A.B. Quintanilla III Y Los Kumbia All Starz","Boom Boom (Menudo Mix)",275.74812
"Anthony Malvo","Never Leave",227.89179
"Andy Jay Powell","Triple X",290.84689
"Antonello Venditti","In Questo Mondo Di Ladri",290.87302
"Austrian Death Machine",Why?,25.39057
"Alex de Grassi","Hey! Bo Diddley (Variations)",250.53995
Amanda,"PEZE CAFÚ",305.8673
"Aida Cuevas","Te Traigo Ganas",227.00363
"Antonio Koudele","Tu Mirada",295.54893
"Artist Unknown",Masheen,424.61995
"AWOL One","GROUP THERAPY",244.16608
Anthrax,"Now It's Dark",336.03873
"Alice & Cécile","My favourite things",208.43057
"Alan Parsons","Don't Answer Me",278.83057
Alex,"Io so spusato",189.80526
"Anna Ternheim","A French Love",229.77261
